asv	domain	dper	phylum	pper	class	cper	order	oper	family	fper	genus	gper
229c85d49288a6976ea1948789d3ab86	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
1db7007d4813b9f8eedab00640ad4e79	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.99
e3ac1d45d7693eb07bd7f756a0b51ac8	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Sphingomonadales	1	Sphingomonadaceae	1	Sphingomonas	1
5b39891b1256f7489c474191269b153e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.66	Pseudomonadaceae	0.66	Azomonas	0.57
54de8cc3eaca7c0148b894f43847c92b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.61
426be8cc1e568aa55cd570b4ef5786f2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.73	Morganella	0.73
b9e61dc3c5eccf00aa5fee9dac112ba0	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.99	Enterococcaceae	0.98	Enterococcus	0.94
a4649b7803d78ae5542ca8b16c7b7314	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.87
bac5250bfa20087d8bf67ee401075add	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Enterococcaceae	1	Enterococcus	1
5a0afbee4c1ba33703aababd033d6962	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.43
7dd2ff6fe63dc075bbd57353075c5b34	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.97
64d426d049359a3c429a1ec13f0c42a3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Citrobacter	0.61
7193afbe6b62ea85855fdb4ba9d4da4e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Leclercia	0.52
4482d7dff3ff254a7cbc96e1ea3fc206	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.91
88090eb1c0d446c2d1cdc1539ec7af3d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.92	Serratia	0.92
3d95c5b0b5d0cc007eecdac83954252a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
c2401f285914f296e29b7dd002b6364a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
3828c9ccd9402eb8a4c29ed997f3e56a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
ba2c0388cca03799b0f0d23cb84e5d3d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.97
fccf65b5b772bc7fdf333fb8d9f1f923	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
2434369118ce2489b132cfde4a7ae7db	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
247ea3c8ff68f4aef87428703972cb0a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.74	Pantoea	0.65
63a6aff84bc337587502097136709118	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Alcaligenaceae	1	Verticiella	0.72
5f91850da05c471d7c508c9c6a1c83f5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.9	Pseudomonadaceae	0.9	Halopseudomonas	0.37
5f4d04a0882a6430407f1055f6b2280f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.61
67819701f3a07c87742b51fc34d650b3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.95	Pantoea	0.95
93ed2416ca8bd4b2f8f1fff186a0e740	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.91	Klebsiella	0.91
ad6a7252a7bc0e729e3aa6fb2e108767	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
41e4befaa4a37c0f78c6a2fc3b612719	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.39	Enterobacter	0.34
6e146bf7345a06698c70eb3d71431e15	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
5caa66a3dd58a37efd4ffdf31acd009e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
3f0742ba532105f5929333e860438651	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.71
186dffc178f8dee95d21ae59d6e57191	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Hyphomicrobiales	1	Brucellaceae	1	Brucella	1
644894eae58d28b2ce3ed3f7617602ec	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.76
3c32b9a54b0eadae12309e1f3d773f9c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.9
834c5bd0f4280b52603f19f237353f50	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.98	Enterobacter	0.65
b3aa671e99b50360b17cc8cfd5df7a5f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.87
9cf232a3c8ee710ee69a5b22ebba457e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.58
5b002ae222902305eb634f1f06ea3a74	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Pluralibacter	0.63
da6a0b27913e3de889df65f4b09a85cc	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
2859b7447e27a3d2dabb1ff408fc3e99	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.98	Pluralibacter	0.8
31775223597ee0ecc9bcdd98e4374942	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.98
b42ab359effe9a7d938c33e3b884c4ef	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.92	Pantoea	0.89
b970b9a600631563c5806d984df78d06	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
0abaecf2a29c7a1a22119b1e42d5ce90	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.78	Listeriaceae	0.78	Listeria	0.78
ea42257fbe6e3fceda7eed88a4b4bb8a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.7
8b6b36cb4fb0f3d6e6fc5cecc55f2f74	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.52
d2c778a2fd647fddbf199dfaf10f5cac	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
d2bfad576e0b3ca3d47d4448d7dc4b98	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.98	Pluralibacter	0.75
4086222babb07e0920839d38cf27920e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.97
4859617a62d90c101131535a9c1b5e2a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.93
383fa94ce8bfb6d90a89511a3bbc3d3d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.96	Enterobacter	0.96
a3bc40db84332405d7fa3042ed2f9cf7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
73f093cdd94194ef5a3435ed4cd3c28b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
372d156e394e5ee2e8821db7efe1e17f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
4d8e023fbd7d295d8316bebd4ebfc4d6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.53
52093bef04975dade7bce1c171f57527	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Enterobacter	0.99
facedeba651fde5d77370b7edddfafff	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.85	Enterobacter	0.68
72aeb5bce46736933b7d4704068a45c0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.94
23702ee04a6f33c90ba8054da034e29e	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
afd690ef3ed1b0b81629916fd20f89f4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
12dc0995d271149eab7d06374400a440	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.61	Enterobacter	0.57
8b8bc70f3c6d03857bc5f8873da6c47b	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Caryophanaceae	1	Lysinibacillus	1
a34c653d6be4636a7ea5eb1f326bd109	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Cosenzaea	0.82
b80300ab60e3cb3bfab9599d03fcfeba	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Halopseudomonas	0.51
606fadbb23939ec372d42f106924a631	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Leclercia	0.25
5c7aa6f21aa7559ca7704bf835b3fcbc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
67c660a97077fb45088364a733ec12db	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
e4335835c2c16814daeaf7c05b58e981	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
92d03676f7ee574d68f14b52090d41d3	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
fd9789499993f1e9a809e5f6b1e3340f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.96
911e84eddc7680019c0b4fdf7919d0e8	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
2daf491c6e0e1d9cb17018512b776c2c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.96	Pluralibacter	0.49
e55bfcae5c3eb83f9f4f94b935012573	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
0e1a9285de8e84d3217f4da3ed9397a9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
0e2fbf146cd844bb828d7efb9796fd99	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
2d5f091ba5c40269f47c550477718c36	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
a6ea521435f54bff73e82bbf11306b76	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
4d1f0ccb5e51efe1339ef9777c75d30b	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.98	Bacillus	0.98
560d0fa389d693263d08ae64bd2c68bd	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Azomonas	0.33
3907eb6cfa1dcaa157f5401d519bdfc7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.97	Serratia	0.97
c4f745113c33adb33847e852c44a512b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.95
68a552fa84d21768c677843c407db1ad	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Stenotrophomonas	1
f9cac141bf8c2b1209afb407a10edbfc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.98
742970695a5727893eaec4f79d7b251c	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
39ab725a424f3377ead24505de96f533	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
a4297216ff13d2fa3f7cccedbb9e025c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.72
0e4884d49c9c2a33336d098ee0564966	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
cebb30ba910a5956864f6e054d6466ce	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
6e9ddcb2f281d121052315a1cd88770c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Salmonella	0.58
8eedae53e16a0243c0b6a11039c4bf09	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.98
d02f51480d615e4ac0dbb848e06dd14e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.48
c168c9498d131e655c1929c605987979	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.75	Enterobacter	0.51
3eace70a97b8f55dd83980cf713112a3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
b9235cef7bc134fd3e3b3ae9449db309	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
f534dda8d139df33e1f768afd69b9ce8	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
dbd16a553104af9538f32fa2c9239e98	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.97	Bacillus	0.97
d7abcfb5a7f19f56109e18249eef2f60	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.96	Bacillus	0.96
e7f151f987de8da49d92acc655ad0edb	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
9018f74d8ec4b4c17c2aedfd6eba0915	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.97	Enterobacter	0.97
d0a3da48a5289841a84808f010f05ea8	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.93	Cosenzaea	0.8
520d8c48aac17652b2369ac4d84042c3	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
b22fc013b83e8b2a7d395cef76e18e33	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
ef34ae53347a975157932df3c9c2854a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
26b80c946838c36917158c3bf15504a6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.99
c5b0f9224c0375debbd831789888fd6d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.88	Enterobacter	0.64
2b5a04aa24991438b449f3425e3e4761	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	1
6e194c2d39df6a3157825e3439a25438	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
8ee39b9dddb99e33c321b666c6841107	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
f89dfede97e1c7241a885734e6195e15	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.97
f853470edd7fa24fcff27552b54665ae	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
3c7caf85e89f8baf8665571012983f4f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
2295f42f6b31a54d0c4948ca86e0a9f6	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
c0ab042bd03167a9732ea15cdfa5219b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.8	Pseudomonadaceae	0.8	Azomonas	0.62
6a397982dad96573a55e1271d7abd51a	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
a493877a3096b07b5ae996ddee949471	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
5d9345c059ca3359b1fbeeaa315480da	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Comamonadaceae	1	Comamonas	1
0f5d5d23067e6abb596094cbb226f877	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.91	Listeriaceae	0.6	Listeria	0.6
de9589085a996b01698ecda4574e8dbd	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.99
d9567d33a1f57805766bc43283705d5f	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
7d6f1f5f564934d8b4696aa2343612d2	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
d7e44fa8b4647805904cec8595a5d4ad	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.86	Enterobacter	0.63
41e523535668b186a2222308d01c274a	Bacteria	0.92	Pseudomonadota	0.28	Gammaproteobacteria	0.27	Gammaproteobacteria_incertae_sedis	0.27	Candidatus Carsonella	0.27		
82927c04295cd6eb93fbf759eb3bb8a8	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.86	Bacillaceae	0.86	Bacillus	0.66
22173be5f98fd0d99bea80457a221a99	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Lactobacillaceae	1	Limosilactobacillus	1
955c982c6669361037cfd0e621c5cec5	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
6e40b4be1151fd5ce5e0a4a6a74050b0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
af9dd791cfa46a799d19afce7d1f4a8e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
16ab714c01e8ded065da3c35f237b5ba	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.92	Enterobacter	0.92
ee87e4cef08aaecc299f300ad37ff4f0	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Burkholderiaceae	1	Cupriavidus	1
8249deade51b636fa04c7d81a2a59aed	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
aa276d5aba591555864eb1154b9768c4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
79687b22329094b765d813844a41aa9b	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
22ed7c1a4912c88e0c14b6c8d0370617	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.65
a964bb66bcf6250eb7220431c5d6fe7a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.87
1724a5057e644948882f977465e3609f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	1
a184cbfff145d07c53db5930c564f84a	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
5e8cf6ceb7a7c2fe22f10bf971da6f94	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Halopseudomonas	0.48
f35f294b5486498304bc074fee275cff	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Comamonadaceae	1	Xenophilus	0.99
e547971d818829880782c652c04a69cd	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
8908f1dd280aa54badb27106f45580b1	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
95ff6e17102f3f6ec72f482b4e9d7d57	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
36aac6dfb7093b0e9ef80dc2450aa626	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Leclercia	0.37
a04ae788a7773e54f90c7ba8f70b1362	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
cf25919753c65341b48aefd849cb607a	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.99	Bacillus	0.99
d98b7f98d67ff007851bf6fb600ab9f8	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.97
07cc69abe856146f8a084ad6c564775d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.48
3d1d3726b33e6d4db5aec3c8ba8c145e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
3eeb7f234c7164aa2fd1001391918d98	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.96	Serratia	0.96
bc5332d3401a3f79fc72705b59a5b4d9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
0478f06bc9fb6544b3771351b3f27473	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.5	Bacillus	0.5
0e5391df537b25507fb8c888f67573f1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
99a951a0284421d43576cb7e419da7ab	Bacteria	1	Actinomycetota	1	Actinobacteria	1	Propionibacteriales	1	Propionibacteriaceae	1	Cutibacterium	1
6dc4e376d277d78884bd639d01d6dc70	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Moraxellaceae	1	Acinetobacter	1
3e5f4b23315151a36881ab7d7f683ace	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
fbb78de0720b7da013ae850956b09c4d	Bacteria	1	Pseudomonadota	0.97	Gammaproteobacteria	0.97	Enterobacterales	0.97	Enterobacteriaceae	0.96	Huaxiibacter	0.87
2d88ce6a1e870cf6c22538b1afde7a86	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.92	Bacillus	0.92
d32ea2d8420b62ce59c499effb0825b2	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
ec38639b9c6688e171b66b8220eaa275	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Robertmurraya	1
5499d55866363e034348adac4aa8066f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.85
a498694201571052cac2c54f13c08590	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.96	Bacillaceae	0.96	Bacillus	0.95
73b7f1f779cfc94242a9d7f96c478d49	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.97
de7422c0005acd7a1cd2d0abb9b890b7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.85
c65ed3474872293b36ae6e7edc784d46	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.91
873c03300fd64999e467890faf7aefb7	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
